Business ID,Industry,Date Established,Number of Employees,Legal Structure,Location,Tax ID,Average Profit Margin,Ownership,Average Annual Revenue,Average Annual Expenses,Average Profit/Loss,Average Gross Margin,Net Worth,Working Capital,Sales Channels,Average Marketing Budget,Customer Acquisition Cost,Customer Retention Rate,Total Social Media Followers,Advertising Spend,Sales Conversion Rate,Sales Growth Rate,Employee Turnover Rate,Training and Development,Payroll Expenses,Is Active
BID-2020-9815,Education,2019-02-12,5,Corporation,Jos,TIN-8456765361,0.38659984208628334,Family-owned,1525452.5882031505,769218.764864628,697764.5568622012,461947.3090918656,128249.0894489567,80495.57257666464,Distributors,4504.434582895452,352.13423151754006,0.6688229610691878,560,2987.5259887765487,0.08571482760666815,0.08036769378306721,0.2770037629733962,285.6777993344644,5727.985591326292,1
BID-2020-3532,Retail,2021-05-09,14,Sole Proprietorship,Lagos,TIN-2951218148,0.27872662197495385,Family-owned,1585610.5613872907,996019.8490997304,531966.5316617129,582290.1557236931,349007.0241390253,6949.046386599477,Distributors,9077.561210804517,266.9830369761175,0.8564958095310089,1554,8074.972057534553,0.19475515047830128,0.08542354470136079,0.25950749446215543,1134.518117811795,26251.52668628402,1
BID-2020-7948,Fishery,2014-09-14,1,Corporation,Port Harcourt,TIN-5035284601,0.29503250347171156,Family-owned,1935946.1338246588,1364779.0993759886,571167.0344486702,445101.25481798017,475992.1832669907,41762.44608909689,Distributors,30765.59221074413,22558.069924074072,0.588492017273287,854,17790.361202471973,0.19410398229065418,0.18806587604051203,0.11296667951318068,76.88652682441295,1106.374439578232,0
BID-2020-8657,Shoemaking,2020-08-14,8,Corporation,Jos,TIN-1718698063,0.2675266502059183,Investor-backed,2167040.363970426,1280028.586900825,540069.5932824493,732421.9849803959,488433.1427781877,29749.661422189216,Physical Store,17810.259381745083,1841.7423282914242,0.6762318508185368,942,15669.552307476697,0.14816518226788766,0.1698272121305501,0.16120012277945078,1093.527354252661,12079.916710251295,1
BID-2020-6708,Microfinance,2014-10-11,18,Corporation,Abuja,TIN-5550557026,0.21921933759346526,Family-owned,1473731.3197076614,1150660.9160106045,323070.4036970569,488110.72804414126,448927.7577687717,8507.652325796074,Distributors,30200.11001209857,899.0354004900437,0.6315552346274078,1961,20481.863420341662,0.18155093975085035,0.07012621202345343,0.17476282584277855,1331.11798683475,29288.193436301433,0
BID-2020-8443,Food Services,2015-06-04,10,Sole Proprietorship,Kaduna,TIN-3848221832,0.14699891550927432,Investor-backed,1314770.617913584,1121500.7629368287,193269.85497675533,619018.7571884374,135325.57180996134,71187.06655160991,Online,27434.352248194267,1603.0789523649,0.7503941254667241,622,13952.695425794009,0.05629270626584346,0.09220754004573858,0.13610423128820912,713.0931244603603,14483.104229408851,0
BID-2020-7699,Tailoring,2021-06-05,11,Partnership,Enugu,TIN-6315928643,0.264997698484819,Family-owned,1753561.179315534,1064902.998619179,558926.9500784772,714911.0557631322,87123.16054383715,58634.09896317017,Distributors,47157.931145122086,1513.7617779746372,0.5860311244755698,1250,38547.4253125969,0.06385508598113196,0.2902737790392421,0.14657084332006282,1833.2099724306859,21500.657928106237,1
BID-2020-7397,Tailoring,2023-11-22,12,Corporation,Kaduna,TIN-7616863418,0.27241146473485,Investor-backed,914440.0116409913,665336.0686577156,249103.94298327575,228672.30393842486,99142.85166748556,52759.811837832334,Distributors,16446.928343105174,1112.9803690610918,0.7088697753456864,562,12096.933682766472,0.1187231681638528,0.15978402975654474,0.11617728339640154,1356.5348983504107,17866.796988866186,0
BID-2020-6753,Fishery,2017-08-19,4,Sole Proprietorship,Lagos,TIN-3617246182,0.1214915140928732,Family-owned,1102348.333572864,968422.3654693412,133925.9681035229,502429.38894717663,402077.7947685742,96733.46179838272,Online,2749.6930717074993,158.8787099394081,0.8608635319774651,437,1945.4184381135692,0.1280938489114471,-0.09444557996392411,0.14854153374371054,479.73939039519837,7862.871929288067,0
BID-2020-6951,Microfinance,2018-01-12,8,Corporation,Enugu,TIN-6791496701,0.18139270278243474,Family-owned,177454.47957316478,145265.53190253806,32188.947670626716,52243.28836841478,146437.45126564763,88053.53953474508,Distributors,14597.749146661177,424.4336816189289,0.5157840501719972,-233,10206.462107338159,0.18397401566061056,-0.016514420887991668,0.2666202151779479,1224.1833702994097,14309.978885094666,0
BID-2020-4621,Mechanic,2021-04-14,12,Partnership,Kano,TIN-2866917749,0.1707219689719081,Family-owned,641766.9869496942,532203.2633164736,109563.72363322065,144858.26213194313,402974.2578181997,34901.39553071419,Physical Store,7155.3279368189915,120.52326934668208,0.6028699434401621,421,4721.742937447827,0.1958950218903348,0.08402174994376907,0.16420582110573298,761.6406579043927,20005.541658133196,0
BID-2020-8999,Electrician,2017-08-08,10,Sole Proprietorship,Lagos,TIN-2758278222,0.31525348820331023,Investor-backed,1425565.9999934328,976151.345831463,449414.6541619698,334752.74355183326,341187.3056224232,61168.496595467164,Distributors,44691.613465267525,1965.7950179249963,0.574486319304629,401,38626.084792647154,0.08515150642578047,0.007749297415229117,0.17852976390382588,944.704839806859,10224.448820818408,0
BID-2020-1935,Photography,2020-07-24,15,Corporation,Kaduna,TIN-2278423218,0.3574512081120541,Investor-backed,377548.47607890284,191813.0449890046,148636.32726753523,92324.49320726714,345464.89871998,26591.412460122287,Physical Store,33013.05143469431,2102.4083563659124,0.5538827519002139,922,25931.87143504765,0.11049066408121073,-0.05382663541962063,0.15078338535445102,2514.428688174938,27963.789917690476,1
BID-2020-6369,Baking,2020-05-08,11,Corporation,Port Harcourt,TIN-3800673871,0.19645516221517295,Family-owned,52939.21895809066,42539.0361101344,10400.182847956261,19804.887993891392,305869.0601251148,99959.7575792388,Physical Store,25093.84780759464,648.3505977849395,0.5221743737581028,986,14622.808037819119,0.09020198646407729,0.20833742671489178,0.1913197404355596,689.4019271358403,16219.213071766228,0
BID-2020-9323,Fishery,2020-09-06,12,Corporation,Abuja,TIN-6475389771,0.11287553704543436,Investor-backed,408591.5102534172,312419.1987228142,45905.096399768445,171251.38310519807,434363.081385927,25561.008702480318,Distributors,26587.205409344166,775.9621199343597,0.8297378334931593,1255,18619.667305819847,0.15208055806739504,-0.02084186250697226,0.24325281257864442,410.31134329287266,12291.992438330588,1
BID-2020-2163,Poultry,2014-11-28,9,Corporation,Abuja,TIN-6495679987,0.20287946502755766,Investor-backed,1043067.6364068816,831450.6323450945,211617.00406178716,285141.7483294491,207449.4369506853,53368.13122701858,Distributors,39511.852732201936,1678.6597230146233,0.7139427833705991,741,35370.30033351488,0.17741267810376077,0.24413932406930647,0.12861659907131776,440.48857946671745,10135.814120613211,0
BID-2020-8924,Mechanic,2022-04-14,8,Corporation,Ibadan,TIN-9779391910,0.22528478520159956,Family-owned,159009.14325406024,108722.76909432976,44570.356677710326,53367.78822526659,128487.91093594601,55309.84878116629,Physical Store,9705.591205832157,367.1661541330038,0.8719608851941365,1204,6631.270326279517,0.1301807355580481,-0.07938981282451492,0.17535628972047168,1131.150596278025,14434.165183701854,1
BID-2020-9466,Shoemaking,2016-01-24,1,Partnership,Enugu,TIN-4609022865,0.11350003734667505,Investor-backed,901629.4019616744,799294.4311661641,102334.97079551034,251369.57789684422,244791.14501703187,55854.189659624135,Distributors,18329.457987607242,6018.623781005165,0.8372536472437455,1321,14717.778585789662,0.1318168697810229,0.22342586747900797,0.1299993502975267,149.2987657477909,1871.8546254715552,0
BID-2020-1350,Microfinance,2016-01-30,5,Sole Proprietorship,Enugu,TIN-5391621453,0.15327402636449655,Investor-backed,55751.08938544767,47205.89544113316,8545.19394431451,14175.33566982096,175643.11690058687,26614.641396512954,Online,4190.032093542595,259.88021641159213,0.5817200188436852,1622,3049.338464260977,0.06624544104634751,0.08640319751215642,0.13515137661556265,402.9341866717454,7539.825765286114,0
BID-2020-9154,Mechanic,2014-11-26,3,Sole Proprietorship,Benin City,TIN-7212083743,0.21482324019937554,Family-owned,1674254.5716452969,1314585.7796458367,359668.7919994602,352377.35573899565,168770.96388193252,63076.25513465376,Distributors,8680.616630254346,1032.4859562994359,0.7029951717352222,730,5326.347590289608,0.17796030904523802,0.02513021562259793,0.19802842177785235,330.3769710790695,3437.7774496101183,0
BID-2020-3111,Electrician,2020-12-01,1,Partnership,Benin City,TIN-9695123929,0.13799305315318472,Investor-backed,973423.6397256703,762438.6190346802,173851.0309471059,218884.89675673938,295127.4269574447,11733.264554835801,Physical Store,5590.911004502548,2074.1659595505907,0.515250186470936,679,2812.6225457150595,0.07817673008851424,-0.019114466905568464,0.2938237180847605,82.53018914303792,1462.788573653036,1
BID-2020-1217,Retail,2023-03-05,7,Sole Proprietorship,Benin City,TIN-3414312562,0.3122347917569293,Family-owned,946204.1081384396,650766.2654742829,295437.8426641567,412559.2837647684,436409.56777902774,76654.97813388873,Online,43477.04103820578,2001.0552766358505,0.816174336771766,1248,36202.07217643318,0.17152426577766577,0.16620676355451872,0.1389275061095604,538.5416797526138,12529.646007634898,0
BID-2020-3496,Mechanic,2018-04-07,16,Corporation,Port Harcourt,TIN-8230865707,0.3860404382870328,Investor-backed,1551835.578838222,820763.906711557,695324.9328353149,415402.015189827,194442.5623425447,37694.43454636812,Distributors,39909.35521096175,720.455932139655,0.5757859778096261,752,24317.69508985907,0.09940113435928287,-0.022411016803287026,0.21912207232521586,1658.8842405675919,28523.081960936754,1
BID-2020-1076,Education,2014-06-02,10,Partnership,Abuja,TIN-5465848219,0.2329807002727562,Investor-backed,510611.4527984374,391648.83895816805,118962.61384026933,179842.84553007752,327462.21866632364,34822.68485400513,Online,32084.34309612536,711.074453252587,0.634339754076781,1608,26853.94673582895,0.1983651768918066,0.18054751749816458,0.13080066493317405,884.124224852487,19447.568779103873,0
BID-2020-5412,Photography,2017-06-16,20,Partnership,Lagos,TIN-9425759596,0.1773909103822344,Investor-backed,650205.8996822953,449923.06608992186,111828.8090825139,202304.02084580215,368326.79723188916,24528.74631162676,Online,1992.796447823023,62.03705504860199,0.828053609665765,1109,1261.9574744980584,0.19633719128159294,0.10412484267018624,0.16176354458446648,2808.091995046023,34190.351520487886,1
BID-2020-5706,Poultry,2023-05-24,6,Partnership,Abeokuta,TIN-6535547650,0.18240334289664434,Investor-backed,302982.3150112642,197616.55135681352,64134.794516598355,111918.71905418285,103705.24679283386,19080.138382743164,Online,33010.17340576798,2411.821516390681,0.6809989341312341,1360,26607.26855954647,0.1819998018066702,0.26979086854168066,0.14015069115248496,831.6051842242631,11023.301324115724,1
BID-2020-9706,Tailoring,2014-08-11,8,Partnership,Abeokuta,TIN-3654171863,0.15220457896051634,Family-owned,498873.46547272464,422942.6397058749,75930.82576684974,199720.69297801316,390191.7056046711,79269.91173093944,Online,46384.33447511678,1448.589696503056,0.5751332290999811,1002,30930.847984876727,0.18994658908539946,-0.06564674347324492,0.2674502173900519,408.5777165463386,9107.335596998446,0
BID-2020-7841,Tailoring,2022-01-12,11,Partnership,Abeokuta,TIN-9935686931,0.27408130890235954,Family-owned,1364941.1018102327,889335.9129404151,370590.5159614028,399984.40685078973,234990.42002968263,62027.41899863421,Physical Store,19480.90223871819,1274.4951243917794,0.614936588161493,536,10959.18641609522,0.07130161231412743,-0.004223031031959618,0.2389477892087105,1016.741026151841,13805.295593014942,1
BID-2020-3205,Retail,2023-12-22,2,Corporation,Port Harcourt,TIN-1673832361,0.31171652652002346,Family-owned,1022163.9600448187,604926.7116272876,328673.87284480507,211413.9193287626,44144.72295003426,11816.126985432078,Physical Store,45711.1739354879,6270.4132420975975,0.8210326533312933,1001,29728.00830128749,0.07964956981223258,0.2164117821252964,0.1438217471319956,124.53034102979704,2257.132220876671,1
BID-2020-8810,Electrician,2022-10-04,8,Partnership,Kano,TIN-7357301772,0.35407743198022246,Investor-backed,802593.7279477479,518413.401832576,284180.3261151719,309007.0639446434,363107.6059724511,43326.47350678273,Physical Store,9067.079798634182,557.0419515013615,0.5822690275591861,948,5329.075098541037,0.13268573559032953,0.249547823567454,0.10915116160719779,401.27445052166513,15002.918921508492,0
BID-2020-6852,Electrician,2018-01-14,5,Sole Proprietorship,Benin City,TIN-7480775495,0.16528070745217296,Investor-backed,1181168.19750743,985943.8822033941,195224.31530403602,520325.3526014296,375819.07863011054,88497.19874791798,Physical Store,27692.275761482757,2704.383365747935,0.5423195971163041,1718,14342.438200659828,0.08778305415505629,-0.06202771414903396,0.2724860063771689,453.2051245279478,9183.96041715474,0
BID-2020-9857,Electrician,2023-11-01,11,Sole Proprietorship,Jos,TIN-8568612783,0.18945009738998028,Investor-backed,1391137.843534788,1127586.6435942352,263551.1999405527,329297.24754239357,300669.01082247304,41006.662599737356,Distributors,18051.30870371933,458.15705047197395,0.7851887761078937,1348,15587.509318317849,0.06107322689011723,-0.0011558902781058783,0.29063608565354115,830.3355791890407,17493.975790951645,0
BID-2020-9603,Education,2019-05-08,19,Corporation,Jos,TIN-3031411470,0.2947173399455652,Family-owned,759150.1448887552,535415.4335678509,223734.71132090432,251730.4278740902,383839.7873618963,70588.38610911825,Online,31283.045919543012,942.2014025116782,0.8031619199410256,566,21975.479269792,0.09877381992083534,0.22232409136256945,0.10398287301037622,2741.419267791264,27601.8811393842,0
BID-2020-1880,Education,2014-07-30,10,Partnership,Benin City,TIN-6416785515,0.3886219825931068,Investor-backed,1786785.9840289755,1092401.6724460598,694384.3115829157,644964.7866708753,490190.3058949123,45848.89604645073,Physical Store,14184.660340744837,894.981258214455,0.6357895055486157,867,12742.505773380693,0.1963659255004208,-0.09533380514923886,0.12880763182947216,1219.9377013336089,19721.444746046618,0
BID-2020-5084,Tailoring,2023-07-08,10,Partnership,Abeokuta,TIN-2499467537,0.21858558040119694,Investor-backed,1740719.41064927,1360223.24795687,380496.16269240016,565852.3413091213,209826.9090253553,67792.06911460383,Distributors,18343.568134526966,702.2900742980714,0.8140250404559453,1545,14506.173025512451,0.1872710439404256,0.26308940323872665,0.2836515419616258,1411.2829102644516,16926.324926272056,0
BID-2020-9334,Mechanic,2021-01-10,6,Partnership,Abeokuta,TIN-5320964709,0.12843123814249766,Family-owned,1949399.0431660935,1699035.310418472,250363.7327476216,656173.4901738873,41833.34368267865,44178.52596044272,Distributors,46767.59910546583,2242.4277068136416,0.7259678319851858,1645,37935.68645966184,0.08710099373574745,0.18775398951837155,0.1134637047105336,931.683267033264,10876.115181643345,0
BID-2020-6101,Electrician,2021-11-03,1,Sole Proprietorship,Benin City,TIN-2656297793,0.11386423919410005,Family-owned,1165136.028759603,849603.751941173,152775.60152970767,427778.6451992651,153950.4567666334,80912.17379337442,Physical Store,24168.689437350215,5116.444603263246,0.8653015680790239,279,15738.795003718385,0.08681738529502511,0.06207788002745937,0.2525926127848817,43.34306267523093,1087.5315874905832,1
BID-2020-8002,Fishery,2014-06-15,6,Partnership,Abuja,TIN-4662533573,0.13156518080798227,Family-owned,1132428.6853414406,764612.7541708995,166890.99571912937,364215.20912276563,322409.9638124543,97898.9592215545,Distributors,30795.293337034316,1482.6256314383643,0.7838257423361954,1223,20962.64536362995,0.1185641016279322,0.1221810211533326,0.10190184721284118,346.3117456426728,10626.248247085858,1
BID-2020-2976,Tailoring,2018-06-02,12,Corporation,Abeokuta,TIN-7944276868,0.2260823805243293,Investor-backed,356652.4622140164,276019.6245368082,80632.83767720824,93253.17343305232,77240.53819186769,23297.049902270253,Distributors,10340.611626618413,263.6480493701922,0.5139514860820641,148,5539.076247017829,0.18393638319161393,-0.07680492744931154,0.24400330962593336,1152.388970795818,18232.866071957917,0
BID-2020-3679,Education,2017-02-18,10,Corporation,Enugu,TIN-5033864217,0.3017545702680676,Family-owned,1355189.2130925176,946254.6744638642,408934.5386286534,382714.37473017303,412351.98992702115,58607.946341169685,Online,15921.302848130772,331.3847144869626,0.785749034610641,1003,13281.017623029858,0.1873521518606286,0.2642530938522544,0.29400192677466097,1085.9365933487943,19666.50933207589,0
BID-2020-3486,Mechanic,2023-12-02,9,Sole Proprietorship,Kaduna,TIN-1374184099,0.23531829099414164,Family-owned,1275302.7250670267,769593.0574371277,308068.4704486602,459842.4945172218,234591.57520715555,72228.87297807184,Online,37296.34500776205,881.2373185038518,0.6765454261860991,1012,29552.1385634681,0.06648448418020161,0.1980287913322771,0.24131189579732804,1151.2639425460814,14533.863251947947,1
BID-2020-7183,Transportation,2022-01-02,10,Corporation,Abeokuta,TIN-4512954438,0.2729600422315862,Investor-backed,1531059.0684336782,933346.1596275844,430353.4256785554,338867.4056011168,166069.58703874174,19040.429066093966,Online,1028.631043379844,24.2037040260572,0.7660052721768008,1313,732.6959065896382,0.06877107933422758,0.27249569661024087,0.1906585080097359,546.5405239509321,11094.83562315124,1
BID-2020-5325,Poultry,2023-04-22,6,Corporation,Lagos,TIN-7527351779,0.3154351966845404,Family-owned,1096665.2409567833,750738.4249784815,345926.8159783018,459001.9566509755,335167.11856661295,96865.15502226308,Physical Store,18589.777854716744,782.2815254211787,0.5262720390352591,991,13869.614516940701,0.10564814795650049,0.29764802897179665,0.1714498772481364,238.60747217623336,7234.754656588089,0
BID-2020-5231,Tailoring,2015-02-11,17,Corporation,Jos,TIN-6460209484,0.32677158618314395,Investor-backed,999516.7092798974,550773.9839501231,300746.8626988461,386989.69351245515,104515.9260965534,17151.83062812722,Distributors,37144.84827364762,888.6587359846682,0.7394893299622585,964,32226.623741583728,0.07416554869686189,0.021376846335631944,0.1976728291492685,2256.9532757285624,24827.4227509507,1
BID-2020-6009,Photography,2016-04-21,13,Partnership,Jos,TIN-3500972252,0.27043894302223104,Investor-backed,831917.5597622864,606934.65421854,224982.90554374643,329979.4044592941,225688.39268515693,43240.232426713555,Online,43738.110439960226,2597.150356166622,0.8380876694297403,1896,22902.96666971487,0.12788642420106522,0.07036524535858532,0.11722526941049514,1058.7088803705979,16755.263465897922,0
BID-2020-2485,Food Services,2018-05-21,12,Corporation,Abeokuta,TIN-8753161156,0.30114071342417703,Investor-backed,462989.9639548471,323564.8359012504,139425.12805359665,215806.4847898541,286522.2082966481,39581.67168121826,Physical Store,4064.645530176665,118.80136894715963,0.6970244622405168,887,3528.2888494694985,0.11926441549441905,0.12715835905004688,0.24021302630807956,1686.2889795932765,16902.660028891118,0
BID-2020-6183,Poultry,2022-02-26,6,Corporation,Lagos,TIN-7612818913,0.23328344006146412,Family-owned,628020.6853411148,381097.4860059537,144874.6483877336,99675.16847717875,284479.24199450697,59303.00470665415,Online,30304.064903524784,2959.694928416273,0.6218307885108609,1909,19325.120759700818,0.06096660524722104,-0.059367348259621804,0.16712684899356592,538.7607017783199,6883.223575308001,1
BID-2020-7787,Baking,2022-11-08,12,Partnership,Port Harcourt,TIN-4116574332,0.213515120946661,Investor-backed,649074.6876997538,510487.42725212465,138587.26044762915,153040.02917924777,305147.0736608127,21401.498199262438,Distributors,9903.54063807342,170.04435545675557,0.8182156139492474,194,5423.411544362891,0.1090443240449848,-0.005312404261240203,0.25364453125876973,498.2744366904784,16966.080110861156,0
BID-2020-1594,Baking,2022-04-03,5,Sole Proprietorship,Benin City,TIN-1278256123,0.14333929640186874,Investor-backed,1585407.184216512,1358156.0339204492,227251.1502960627,502598.9144385801,404382.81065650785,62993.093565941235,Online,2626.6646154597374,496.0634765799056,0.6530109919177662,1272,1577.7992680233501,0.18102259155211098,0.16119039909714392,0.2428258955677333,391.3676241685586,8233.244128232755,0
BID-2020-6219,Food Services,2018-02-26,14,Partnership,Ibadan,TIN-1266789508,0.27838859478559635,Investor-backed,736133.6608926154,531202.4454623435,204931.21543027193,347969.0681099757,219468.62397251456,22105.24440237839,Physical Store,24321.431776331196,429.7124387565761,0.7936797978259102,337,17129.939234679296,0.07928704929634092,0.18873060134856343,0.12790523034026996,1119.7757087851414,18269.241599826153,0
BID-2020-7018,Poultry,2020-12-19,3,Partnership,Jos,TIN-7756952682,0.34660537220863114,Investor-backed,2348724.883826054,1202823.8730389664,784239.106395944,755267.242528146,269627.0956313117,42024.279725786575,Distributors,37542.18025038643,3604.527744960306,0.594984534137186,2016,25046.85786498749,0.06068286035956593,-0.08941568687116722,0.21816555932284065,118.09326556321315,4606.160781626303,1
BID-2020-2541,Baking,2023-10-08,7,Sole Proprietorship,Jos,TIN-3215560315,0.31718548381942885,Family-owned,218441.19230548883,149154.81703797946,69286.37526750937,108063.26539063764,292765.15304930526,20011.1946754272,Online,24829.91222974065,777.5887914631918,0.8447392527155618,379,20914.682244625303,0.16779571445487063,0.13445552677327363,0.264885281932002,219.09647039260412,7444.325582583255,0
BID-2020-9493,Tailoring,2019-07-25,7,Partnership,Kano,TIN-3962612455,0.30362751755839407,Investor-backed,1232958.1234262893,707027.8973791203,365046.4518737337,227628.62018560845,49439.99507728302,33306.91833940214,Distributors,4929.4517765013015,205.0412187818276,0.6152667158933071,752,3758.579617804826,0.13209438263311252,0.1296584034049606,0.2855645523997423,272.3148810635487,11887.344030738244,1
BID-2020-2787,Education,2017-06-11,18,Corporation,Kano,TIN-9542914212,0.2818383802933381,Investor-backed,148639.6825455962,106747.31516962942,41892.36737596679,40811.88713160783,314079.6187965185,40071.22298798324,Distributors,18561.193099776072,321.00888660288666,0.6004189586059455,1365,10999.318676661373,0.13340708381676358,0.16781236423702714,0.24473306288045257,2453.944381529646,34920.64048918139,0
BID-2020-3825,Tailoring,2022-01-15,4,Sole Proprietorship,Benin City,TIN-4217549793,0.1106053664078521,Investor-backed,1488163.5986108966,1167186.684614239,214024.83305395173,600494.6935149016,293683.2966601553,63667.95825666743,Physical Store,19361.833107625633,1456.4821547186687,0.8836806799424349,1248,16296.546714705137,0.12699749551653133,0.19361522058173966,0.26461485934548845,487.4940181125057,7515.563011275286,1
BID-2020-9191,Agriculture,2017-07-31,5,Sole Proprietorship,Jos,TIN-5268410610,0.27927476641186855,Investor-backed,473337.0103428881,341145.92734528583,132191.0829976023,229547.96859008647,127909.17698406543,82366.03604528286,Physical Store,38318.17550426385,1735.0862895051062,0.6882691291163847,1900,29619.609894046982,0.16730546191033874,0.032391097168975536,0.22401923727189874,504.3046256266357,9611.165377659085,0
BID-2020-4402,Electrician,2022-08-26,18,Sole Proprietorship,Ibadan,TIN-3563791449,0.1998253372205426,Investor-backed,735093.7477099173,518003.18810962123,145675.5002031128,285218.8702669149,340283.5183637492,41003.49932909778,Online,37168.354503372546,1060.2379111881994,0.7425982025026654,991,28320.411290398373,0.15741919877402155,0.2910223508309159,0.2661379301622533,701.3867632436128,18615.431828236164,1
BID-2020-9123,Food Services,2015-07-03,23,Sole Proprietorship,Port Harcourt,TIN-1882762883,0.3895422698343294,Investor-backed,132492.69857108584,80881.19203322945,51611.50653785639,39159.96707471257,18243.064045548002,48661.601669589254,Physical Store,28367.912408929395,743.5968246628663,0.6813458883005903,1207,23295.899184558442,0.1878017574633583,0.09373960714848956,0.11125838781969265,582.0621784590362,23764.294129819416,0
BID-2020-1545,Education,2021-02-09,4,Corporation,Abuja,TIN-2633544205,0.17119642525157933,Investor-backed,205093.14884804233,169981.93492166742,35111.21392637491,84996.66456957653,41592.50926731358,51187.90309249608,Physical Store,44688.50022780049,2859.517718511461,0.755594054990855,675,29774.38548017871,0.10746901803204864,0.19650304445467318,0.19002063319267654,158.15314444169275,4740.808863312672,0
BID-2020-5861,Mechanic,2016-08-09,16,Sole Proprietorship,Kano,TIN-2782921363,0.20340623803102265,Family-owned,1154106.731250357,919354.2227604415,234752.50848991564,390825.11579957267,378821.814159842,73063.48633918432,Distributors,7020.052981464111,221.1620968001618,0.5456697003875531,291,4491.930734088362,0.07931024823019453,-0.030409618791967574,0.24920158589743574,807.6348280738277,25935.362627643597,0
BID-2020-7149,Tailoring,2023-12-11,19,Sole Proprietorship,Benin City,TIN-7004705268,0.2849655951827719,Family-owned,1650217.1585255186,1179962.0437654715,470255.11476004706,467741.31505377375,50436.72364652083,47105.16852641007,Distributors,41304.42268937352,465.2559632130313,0.6193301760478221,711,33551.04249944795,0.19784519905270043,0.049416041120786514,0.2776733138134867,1945.1554635258628,28950.074204572782,0
BID-2020-3936,Fishery,2018-07-11,14,Corporation,Abeokuta,TIN-6029643969,0.29927335858252624,Family-owned,310503.8239834257,217578.3017271883,92925.52225623737,154206.1673531344,109219.50337784011,81508.3230109686,Online,28453.82892701763,657.740520111581,0.5428182179832571,1231,24404.926589005478,0.06775838371669027,0.17259115620996338,0.2432751012347051,1917.1533853011601,21516.7552158566,0
BID-2020-2444,Mechanic,2018-01-14,17,Corporation,Kano,TIN-9362767608,0.2830782049849825,Family-owned,682898.9184555904,489585.1184329959,193313.80002259446,340899.5029644137,107669.47211649035,71615.30847014507,Physical Store,16162.844134297246,302.7513677285153,0.6333653973196874,701,14532.009275384185,0.10286160196463373,0.23982973861923082,0.14048854835043428,1740.1379864088703,22997.201203635643,0
BID-2020-4243,Baking,2015-06-20,7,Partnership,Enugu,TIN-2571338983,0.375895601060954,Investor-backed,135767.08390022005,72221.64747595029,52377.93662645404,38812.970080535015,204778.751822431,21018.465555953302,Distributors,30005.674740713526,1377.740028957474,0.629145162120876,1673,20724.011651753968,0.19088543289335042,0.19249635893617004,0.19012232733523704,949.0787305369533,13737.778235338434,1
BID-2020-6111,Poultry,2022-05-08,12,Partnership,Port Harcourt,TIN-2668422897,0.10823586546375004,Family-owned,2342096.0244405726,1655522.1975665598,230973.69212961974,438690.0421309654,453332.473688999,95143.99748207182,Distributors,37548.09106458067,1947.010754588717,0.6582152982827545,1235,29789.18261333582,0.08473306168152644,0.10305659442670892,0.12393806839875927,852.6844931400212,22174.46079539272,1
BID-2020-6469,Mechanic,2016-10-03,7,Corporation,Abeokuta,TIN-6018485756,0.2388064255911757,Family-owned,1793911.4934640296,1365513.901882957,428397.59158107266,441585.7498919054,141008.80304425303,12657.623809421642,Physical Store,40057.859868470594,1711.4639845049296,0.5060013854609158,795,20538.33344894043,0.16971405500828451,0.00942522432440751,0.164509300277356,815.4139606395648,8577.227017366593,0
BID-2020-6901,Photography,2022-02-14,9,Sole Proprietorship,Lagos,TIN-8575649465,0.3697161640191071,Family-owned,1070721.0246238222,674858.1546652947,395862.8699585275,268878.7843727284,386455.6306717019,88783.29944268503,Online,5901.278878826055,413.0159071545425,0.8934103140611094,1363,3599.785986611491,0.15986679544723692,0.07848704061987188,0.18951947545086006,689.5111870840155,10190.513346846683,0
BID-2020-1278,Retail,2016-07-13,8,Partnership,Benin City,TIN-5875666538,0.1387499740122355,Investor-backed,1143380.5480457812,984736.5267183335,158644.02132744773,308170.83704726293,60331.84073118981,33630.64165126355,Distributors,34922.57386121037,3157.273725187656,0.8654142568492397,594,20557.452975528955,0.17073538789890902,-0.0060304390649002365,0.12313031386085081,642.8110457556064,8273.67774025857,0
BID-2020-4216,Mechanic,2015-11-08,4,Sole Proprietorship,Enugu,TIN-3112328205,0.13090471753588262,Investor-backed,1295526.5461970929,1125936.0096069248,169590.53659016802,296203.0956876832,148914.6210917287,85331.635378417,Physical Store,11795.286861604487,1810.5382170980201,0.8373131669022734,278,5930.111982143464,0.07079452399019685,0.04844530539602912,0.273997877561449,269.17271555242576,7671.986403037887,0
BID-2020-4694,Tailoring,2020-04-22,1,Partnership,Benin City,TIN-9375283449,0.3383797517300395,Investor-backed,1597301.1339930792,895271.9241724226,520485.65325633547,520686.73274504207,337324.2379720514,73206.45989790096,Online,9332.094067739055,3399.953883491455,0.6101471633088315,1440,6276.040030318673,0.18547656556700037,-0.05615064471209519,0.2975293240502094,107.96237063737537,1334.9153858056202,1
BID-2020-7072,Fishery,2019-09-17,9,Corporation,Abuja,TIN-7179426894,0.26073371874755746,Investor-backed,466108.7421946729,277165.5182065604,128309.90019421038,166924.92952239283,64228.32537410202,49026.89402383345,Distributors,45994.658036624605,1880.8836448500829,0.860366431266093,1048,40185.23704994532,0.19354448940291996,0.10364793557115712,0.1692927317659143,890.0819523260963,9806.900933029436,1
